,CODE,DATE,PX_LAST,PX_HIGH,PX_LOW,PX_MID,PX_OPEN,VOLUME,PX_SETTLE
3507,IBOV INDEX,2017-02-22,68589.5,69052.1,68282.0,,69052.1,347995000.0,
3508,IBOV INDEX,2017-02-23,67461.4,69487.6,67279.4,,68590.5,410074200.0,
3509,IBOV INDEX,2017-02-24,66662.1,67458.5,66452.1,,67458.5,315453400.0,
3510,IBOV INDEX,2017-03-01,66988.9,67397.9,66661.3,,66661.3,245205900.0,
3511,IBOV INDEX,2017-03-02,65854.9,67035.3,65593.9,,67000.4,319100800.0,
3512,IBOV INDEX,2017-03-03,66785.5,66800.7,65860.4,,65860.4,273653700.0,
3513,IBOV INDEX,2017-03-06,66341.4,66891.8,66118.7,,66786.0,344065100.0,
3514,IBOV INDEX,2017-03-07,65742.3,66641.0,65667.9,,66343.0,297553400.0,
3515,IBOV INDEX,2017-03-08,64718.0,65809.5,64496.4,,65747.7,384246700.0,
3516,IBOV INDEX,2017-03-09,64585.2,65067.9,64202.8,,64718.0,362194900.0,
3517,IBOV INDEX,2017-03-10,64675.5,65724.8,64472.0,,64585.9,359578800.0,
3518,IBOV INDEX,2017-03-13,65534.3,65651.3,64674.1,,64674.1,225979300.0,
3519,IBOV INDEX,2017-03-14,64699.5,65549.4,64699.5,,65511.3,294363600.0,
3520,IBOV INDEX,2017-03-15,66234.9,66317.7,64537.2,,64701.9,385775200.0,
3521,IBOV INDEX,2017-03-16,65782.9,66554.1,65530.5,,66232.2,294889600.0,
3522,IBOV INDEX,2017-03-17,64209.9,66205.1,64151.8,,65783.5,537362600.0,
3523,IBOV INDEX,2017-03-20,64884.3,65135.9,63672.1,,64209.9,372572500.0,
3524,IBOV INDEX,2017-03-21,62980.4,64964.5,62794.7,,64883.9,381463000.0,
3525,IBOV INDEX,2017-03-22,63521.3,63747.1,62496.2,,62980.0,418890000.0,
3526,IBOV INDEX,2017-03-23,63530.8,63942.1,62840.0,,63521.3,355401900.0,
3527,IBOV INDEX,2017-03-24,63853.8,63997.3,63468.6,,63553.8,265072100.0,
3528,IBOV INDEX,2017-03-27,64308.4,64356.3,63030.1,,63829.3,275551700.0,
3529,IBOV INDEX,2017-03-28,64640.4,64847.2,64041.7,,64308.1,346302400.0,
3530,IBOV INDEX,2017-03-29,65528.3,65551.4,64476.1,,64635.6,359606400.0,
3531,IBOV INDEX,2017-03-30,65266.0,65775.4,65070.2,,65541.3,240789000.0,
3532,IBOV INDEX,2017-03-31,64984.1,65596.6,64859.0,,65266.2,269499900.0,
3533,IBOV INDEX,2017-04-03,65211.5,65384.2,64774.2,,64989.2,294692200.0,
3534,IBOV INDEX,2017-04-04,65768.9,65775.0,64989.5,,65211.7,214975100.0,
3535,IBOV INDEX,2017-04-05,64774.8,66211.2,64492.6,,65769.9,307438900.0,
3536,IBOV INDEX,2017-04-06,64222.7,64921.2,63762.1,,64774.8,296389400.0,
3537,IBOV INDEX,2017-04-07,64593.1,65197.3,64016.2,,64201.8,294271000.0,
3538,IBOV INDEX,2017-04-10,64649.8,64927.6,64115.1,,64593.1,307627700.0,
3539,IBOV INDEX,2017-04-11,64359.8,64871.8,63351.4,,64650.3,327674300.0,
3540,IBOV INDEX,2017-04-12,63891.7,64455.7,63814.2,,64362.5,438504100.0,
3541,IBOV INDEX,2017-04-13,62826.3,63991.8,62826.3,,63891.1,331230600.0,
3542,IBOV INDEX,2017-04-17,64334.9,64423.7,62827.6,,62827.6,324947800.0,
3543,IBOV INDEX,2017-04-18,64158.8,64590.7,63716.8,,64335.7,324195700.0,
3544,IBOV INDEX,2017-04-19,63407.0,64572.3,63218.8,,64164.9,316439000.0,
3545,IBOV INDEX,2017-04-20,63760.6,64163.4,63388.2,,63406.1,298935300.0,
3546,IBOV INDEX,2017-04-24,64389.0,64753.7,63761.2,,63761.2,329279500.0,
3547,IBOV INDEX,2017-04-25,65148.3,65148.3,63875.2,,64383.5,313107300.0,
3548,IBOV INDEX,2017-04-26,64861.9,65436.3,64679.0,,65143.7,332123200.0,
3549,IBOV INDEX,2017-04-27,64676.6,65326.5,64292.1,,64871.8,320842800.0,
3550,IBOV INDEX,2017-04-28,65403.2,65403.2,64591.6,,64679.3,306568600.0,
3551,IBOV INDEX,2017-05-02,66721.8,66851.3,65404.1,,65404.1,362032800.0,
3552,IBOV INDEX,2017-05-03,66093.8,66757.9,65898.5,,66720.4,355301900.0,
3553,IBOV INDEX,2017-05-04,64862.6,66098.8,64720.9,,66069.2,389676800.0,
3554,IBOV INDEX,2017-05-05,65709.7,65768.1,64863.3,,64868.7,284541400.0,
3555,IBOV INDEX,2017-05-08,65526.0,66014.8,65295.2,,65705.3,234356600.0,
3556,IBOV INDEX,2017-05-09,66277.7,66535.6,65533.5,,65533.5,276202600.0,
3557,IBOV INDEX,2017-05-10,67349.7,67528.4,66283.8,,66283.8,327230700.0,
3558,IBOV INDEX,2017-05-11,67537.6,67709.4,67191.4,,67355.1,296136400.0,
3559,IBOV INDEX,2017-05-12,68221.9,68428.7,67536.3,,67536.3,394083200.0,
3560,IBOV INDEX,2017-05-15,68474.2,68593.0,68081.2,,68226.7,339209400.0,
3561,IBOV INDEX,2017-05-16,68684.5,68791.9,68124.2,,68473.3,378594200.0,
3562,IBOV INDEX,2017-05-17,67540.3,68674.0,67163.4,,68674.0,341981300.0,
3563,IBOV INDEX,2017-05-18,61597.1,67535.8,60314.7,,67535.8,1138841500.0,
3564,IBOV INDEX,2017-05-19,62639.3,63488.2,61596.8,,61596.8,631009400.0,
3565,IBOV INDEX,2017-05-22,61673.5,62638.5,60924.8,,62638.5,599574300.0,
3566,IBOV INDEX,2017-05-23,62662.5,62774.6,61670.2,,61670.2,490050800.0,
3567,IBOV INDEX,2017-05-24,63257.4,64015.8,62672.6,,62672.6,431046900.0,
3568,IBOV INDEX,2017-05-25,63226.8,63991.4,62761.8,,63256.5,412465400.0,
3569,IBOV INDEX,2017-05-26,64085.4,64170.3,63227.5,,63227.5,396848300.0,
3570,IBOV INDEX,2017-05-29,63760.9,64054.8,63530.7,,64054.8,169717000.0,
3571,IBOV INDEX,2017-05-30,63962.3,64107.2,63720.1,,63764.9,230427700.0,
3572,IBOV INDEX,2017-05-31,62711.5,63984.4,62672.7,,63960.8,467542500.0,
3573,IBOV INDEX,2017-06-01,62288.5,63293.5,62165.2,,62711.5,347437300.0,
3574,IBOV INDEX,2017-06-02,62510.7,62773.3,62160.7,,62289.2,296337000.0,
3575,IBOV INDEX,2017-06-05,62450.5,62800.5,62009.5,,62503.0,249655000.0,
3576,IBOV INDEX,2017-06-06,62954.7,63302.0,62426.2,,62449.9,308569400.0,
3577,IBOV INDEX,2017-06-07,63170.7,63636.6,62911.6,,62954.9,298182300.0,
3578,IBOV INDEX,2017-06-08,62755.6,63171.0,62376.3,,63171.0,278582000.0,
3579,IBOV INDEX,2017-06-09,62210.6,63065.8,62095.5,,62755.2,319578900.0,
3580,IBOV INDEX,2017-06-12,61700.2,62286.3,61278.8,,62218.6,312023300.0,
3581,IBOV INDEX,2017-06-13,61829.0,62011.9,61510.0,,61708.4,254545800.0,
3582,IBOV INDEX,2017-06-14,61922.9,62475.1,61507.6,,61830.8,446241100.0,
3583,IBOV INDEX,2017-06-16,61626.4,61921.2,61269.4,,61911.5,524536800.0,
